lineup_id,match_id,player_id,team_id,is_starting_xi,tactical_position,minutes_played
1725,34,503,20,0,FWD,0
1726,34,504,20,0,MID,0
1727,34,505,20,0,FWD,0
1728,34,506,20,0,GK,0
1729,34,507,20,0,FWD,0
1730,34,508,20,1,MID,90
1731,34,509,20,1,MID,90
1732,34,510,20,1,FWD,90
1733,34,511,20,0,DEF,0
1734,34,512,20,0,MID,0
1735,34,513,20,0,FWD,0
1736,34,514,20,0,FWD,0
1737,34,515,20,0,MID,0
1738,34,516,20,0,GK,0
1739,34,517,20,1,MID,90
1740,34,518,20,1,FWD,90
1741,34,519,20,0,DEF,0
1742,34,520,20,1,DEF,90
1743,34,443,18,1,GK,90
1744,34,444,18,0,DEF,0
1745,34,445,18,1,DEF,90
1746,34,446,18,1,DEF,90
1747,34,447,18,0,DEF,0
1748,34,448,18,1,MID,90
1749,34,449,18,0,MID,0
1750,34,450,18,0,MID,0
1751,34,451,18,0,FWD,0
1752,34,452,18,1,MID,90
1753,34,453,18,0,FWD,0
1754,34,454,18,0,FWD,0
1755,34,455,18,1,FWD,90
1756,34,456,18,0,FWD,0
1757,34,457,18,1,MID,90
1758,34,458,18,0,FWD,0
1759,34,459,18,1,FWD,90
1760,34,460,18,0,DEF,0
1761,34,461,18,0,FWD,0
1762,34,462,18,1,DEF,90
1763,34,463,18,0,MID,0
1764,34,464,18,1,MID,90
1765,34,465,18,0,DEF,0
1766,34,466,18,1,DEF,90
1767,34,467,18,0,GK,0
1768,34,468,18,0,GK,0
1769,35,521,21,1,GK,90
1770,35,522,21,0,DEF,0
1771,35,523,21,1,MID,90
1772,35,524,21,0,DEF,0
1773,35,525,21,1,DEF,90
1774,35,526,21,1,DEF,90
1775,35,527,21,1,MID,90
1776,35,528,21,1,MID,90
1777,35,529,21,0,FWD,0
1778,35,530,21,1,FWD,90
1779,35,531,21,1,FWD,90
1780,35,532,21,0,DEF,0
1781,35,533,21,0,GK,0
1782,35,534,21,1,MID,90
1783,35,535,21,0,DEF,0
1784,35,536,21,0,MID,0
1785,35,537,21,0,FWD,0
1786,35,538,21,0,FWD,0
1787,35,539,21,0,FWD,30
1788,35,540,21,0,MID,0
1789,35,541,21,0,MID,0
1790,35,542,21,1,DEF,90
1791,35,543,21,0,GK,0
1792,35,544,21,0,FWD,30
1793,35,545,21,1,DEF,90
1794,35,546,21,0,MID,0
1795,35,573,23,1,GK,90
1796,35,574,23,0,DEF,0
1797,35,575,23,0,DEF,0
1798,35,576,23,1,DEF,90
1799,35,577,23,0,DEF,0
1800,35,578,23,1,DEF,90
1801,35,579,23,1,MID,90
1802,35,580,23,0,DEF,0
1803,35,581,23,1,FWD,90
1804,35,582,23,1,MID,90
1805,35,583,23,0,FWD,30
1806,35,584,23,0,GK,0
1807,35,585,23,0,MID,0
1808,35,586,23,0,DEF,0
1809,35,587,23,1,DEF,90
1810,35,588,23,1,MID,90
1811,35,589,23,0,FWD,0
1812,35,590,23,0,MID,0
1813,35,591,23,1,MID,90
1814,35,592,23,0,DEF,0
1815,35,593,23,1,DEF,90
1816,35,594,23,0,MID,0
1817,35,595,23,0,GK,0
1818,35,596,23,0,DEF,0
1819,35,597,23,0,FWD,0
1820,35,598,23,1,FWD,90
1821,36,599,24,0,GK,0
1822,36,600,24,1,DEF,90
1823,36,601,24,0,DEF,0
1824,36,602,24,0,DEF,0
1825,36,603,24,0,DEF,0
1826,36,604,24,0,DEF,0
1827,36,605,24,0,FWD,0
1828,36,606,24,1,FWD,90
1829,36,607,24,1,FWD,90
1830,36,608,24,0,MID,0
1831,36,609,24,1,MID,90
1832,36,610,24,1,DEF,90
1833,36,611,24,1,MID,90
1834,36,612,24,1,MID,90
1835,36,613,24,1,MID,90
1836,36,614,24,1,GK,90
1837,36,615,24,0,MID,0
1838,36,616,24,0,FWD,0
1839,36,617,24,0,FWD,0
1840,36,618,24,1,DEF,90
1841,36,619,24,1,DEF,90
1842,36,620,24,0,GK,0
1843,36,621,24,0,DEF,0
1844,36,622,24,0,DEF,0
1845,36,623,24,0,MID,0
1846,36,624,24,0,MID,0
1847,36,547,22,1,GK,90
1848,36,548,22,1,DEF,90
1849,36,549,22,1,DEF,90
1850,36,550,22,1,DEF,90
1851,36,551,22,0,DEF,0
1852,36,552,22,0,FWD,0
1853,36,553,22,0,MID,0
1854,36,554,22,1,MID,90
1855,36,555,22,0,FWD,0
1856,36,556,22,1,MID,90
1857,36,557,22,0,MID,0
1858,36,558,22,0,GK,0
1859,36,559,22,0,MID,30
1860,36,560,22,1,MID,90
1861,36,561,22,1,MID,90
1862,36,562,22,0,DEF,0
1863,36,563,22,0,MID,0
1864,36,564,22,0,FWD,30
1865,36,565,22,1,FWD,90
1866,36,566,22,1,DEF,90
1867,36,567,22,0,DEF,0
1868,36,568,22,0,DEF,0
1869,36,569,22,0,GK,0
1870,36,570,22,0,MID,30
1871,36,571,22,0,DEF,0
1872,36,572,22,1,FWD,90
1873,37,625,25,1,GK,90
1874,37,626,25,0,DEF,0
1875,37,627,25,1,DEF,90
1876,37,628,25,1,DEF,90
1877,37,629,25,0,DEF,0
1878,37,630,25,1,MID,90
1879,37,631,25,1,MID,90
1880,37,632,25,0,MID,0
1881,37,633,25,1,FWD,90
1882,37,634,25,0,FWD,0
1883,37,635,25,0,FWD,0
1884,37,636,25,0,GK,0
1885,37,637,25,0,GK,0
1886,37,638,25,1,FWD,90
1887,37,639,25,1,DEF,90
1888,37,640,25,0,DEF,0
1889,37,641,25,0,FWD,0
1890,37,642,25,1,DEF,90
1891,37,643,25,0,MID,0
1892,37,644,25,0,MID,0
1893,37,645,25,0,DEF,0
1894,37,646,25,0,MID,0
1895,37,647,25,1,MID,90
1896,37,648,25,1,MID,90
1897,37,649,25,0,DEF,30
1898,37,650,25,0,FWD,0
1899,37,677,27,1,GK,90
1900,37,678,27,0,DEF,0
1901,37,679,27,1,DEF,90
1902,37,680,27,1,DEF,90
1903,37,681,27,0,DEF,0
1904,37,682,27,1,MID,90
1905,37,683,27,0,MID,0
1906,37,684,27,0,MID,0
1907,37,685,27,0,FWD,0
1908,37,686,27,1,FWD,90
1909,37,687,27,0,FWD,0
1910,37,688,27,0,GK,0
1911,37,689,27,1,DEF,90
1912,37,690,27,0,MID,0
1913,37,691,27,1,MID,90
1914,37,692,27,1,MID,90
1915,37,693,27,0,DEF,0
1916,37,694,27,1,FWD,90
1917,37,695,27,0,DEF,0
1918,37,696,27,0,FWD,0
1919,37,697,27,0,MID,0
1920,37,698,27,0,GK,0
1921,37,699,27,0,DEF,0
1922,37,700,27,0,FWD,0
1923,37,701,27,1,DEF,90
1924,37,702,27,1,MID,90
1925,38,703,28,1,GK,90
1926,38,704,28,1,DEF,90
1927,38,705,28,1,DEF,90
1928,38,706,28,1,DEF,90
1929,38,707,28,0,DEF,0
1930,38,708,28,0,MID,0
1931,38,709,28,0,FWD,0
1932,38,710,28,1,MID,90
1933,38,711,28,1,FWD,90
1934,38,712,28,0,MID,0
1935,38,713,28,1,MID,90
1936,38,714,28,0,GK,0
1937,38,715,28,0,DEF,0
1938,38,716,28,0,MID,0
1939,38,717,28,0,DEF,0
1940,38,718,28,0,DEF,30
1941,38,719,28,0,FWD,0
1942,38,720,28,1,FWD,90
1943,38,721,28,0,MID,0
1944,38,722,28,1,MID,90
1945,38,723,28,0,FWD,0
1946,38,724,28,0,GK,0
1947,38,725,28,0,MID,0
1948,38,726,28,0,DEF,0
1949,38,727,28,1,MID,90
1950,38,728,28,1,DEF,90
1951,38,651,26,1,GK,90
1952,38,652,26,0,DEF,0
1953,38,653,26,1,DEF,90
1954,38,654,26,0,DEF,0
1955,38,655,26,1,DEF,90
1956,38,656,26,1,DEF,90
1957,38,657,26,0,FWD,30
1958,38,658,26,0,MID,0
1959,38,659,26,1,FWD,90
1960,38,660,26,1,FWD,90
1961,38,661,26,1,MID,90
1962,38,662,26,0,FWD,0
1963,38,663,26,1,DEF,90
1964,38,664,26,1,MID,90
1965,38,665,26,0,DEF,0
1966,38,666,26,0,GK,0
1967,38,667,26,0,MID,0
1968,38,668,26,1,MID,90
1969,38,669,26,0,MID,0
1970,38,670,26,0,FWD,0
1971,38,671,26,1,MID,90
1972,38,672,26,0,FWD,0
1973,38,673,26,0,GK,0
1974,38,674,26,0,DEF,0
1975,38,675,26,0,FWD,0
1976,38,676,26,0,GK,0
1977,39,729,29,1,GK,90
1978,39,730,29,0,DEF,0
1979,39,731,29,1,DEF,90
1980,39,732,29,1,DEF,90
1981,39,733,29,0,DEF,0
1982,39,734,29,1,MID,90
1983,39,735,29,0,FWD,0
1984,39,736,29,0,MID,0
1985,39,737,29,0,MID,0
1986,39,738,29,1,FWD,90
1987,39,739,29,0,FWD,0
1988,39,740,29,1,DEF,90
1989,39,741,29,0,GK,0
1990,39,742,29,0,DEF,30
1991,39,743,29,1,MID,90
1992,39,744,29,0,MID,0
1993,39,745,29,0,FWD,0
1994,39,746,29,1,MID,90
1995,39,747,29,1,FWD,90
1996,39,748,29,1,MID,90
1997,39,749,29,0,FWD,30
1998,39,750,29,0,DEF,0
1999,39,751,29,0,GK,0
2000,39,752,29,1,DEF,90
2001,39,753,29,0,FWD,0
2002,39,754,29,0,FWD,0
2003,39,781,31,0,GK,0
2004,39,782,31,1,DEF,90
2005,39,783,31,0,DEF,0
2006,39,784,31,0,DEF,0
2007,39,785,31,0,DEF,30
2008,39,786,31,1,MID,90
2009,39,787,31,0,MID,0
2010,39,788,31,0,FWD,0
2011,39,789,31,0,FWD,0
2012,39,790,31,0,FWD,0
2013,39,791,31,0,FWD,0
2014,39,792,31,1,DEF,90
2015,39,793,31,1,DEF,90
2016,39,794,31,0,DEF,0
2017,39,795,31,1,MID,90
2018,39,796,31,1,MID,90
2019,39,797,31,1,FWD,90
2020,39,798,31,1,MID,90
2021,39,799,31,1,FWD,90
2022,39,800,31,0,FWD,0
2023,39,801,31,1,GK,90
2024,39,802,31,0,GK,0
2025,39,803,31,0,MID,0
2026,39,804,31,0,DEF,0
2027,39,805,31,0,DEF,0
2028,39,806,31,1,DEF,90
2029,40,807,32,1,GK,90
2030,40,808,32,1,DEF,90
2031,40,809,32,0,DEF,0
2032,40,810,32,1,DEF,90
2033,40,811,32,0,MID,0
2034,40,812,32,0,MID,0
2035,40,813,32,1,MID,90
2036,40,814,32,1,MID,90
2037,40,815,32,1,FWD,90
2038,40,816,32,0,MID,0
2039,40,817,32,0,FWD,0
2040,40,818,32,0,GK,0
2041,40,819,32,1,DEF,90
2042,40,820,32,0,MID,30
2043,40,821,32,0,MID,0
2044,40,822,32,1,DEF,90
2045,40,823,32,0,DEF,0
2046,40,824,32,1,FWD,90
2047,40,825,32,0,FWD,0
2048,40,826,32,1,MID,90
2049,40,827,32,0,FWD,0
2050,40,828,32,0,MID,0
2051,40,829,32,0,GK,0
2052,40,830,32,0,DEF,0
2053,40,831,32,0,MID,0
2054,40,832,32,1,MID,90
2055,40,755,30,1,GK,90
2056,40,756,30,1,DEF,90
2057,40,757,30,0,DEF,0
2058,40,758,30,0,DEF,0
2059,40,759,30,0,DEF,0
2060,40,760,30,0,MID,30
2061,40,761,30,0,MID,0
2062,40,762,30,1,MID,90
2063,40,763,30,1,FWD,90
2064,40,764,30,1,MID,90
2065,40,765,30,0,MID,0
2066,40,766,30,0,GK,0
2067,40,767,30,1,DEF,90
2068,40,768,30,0,MID,0
2069,40,769,30,0,MID,0
2070,40,770,30,0,MID,0
2071,40,771,30,1,MID,90
2072,40,772,30,0,MID,0
2073,40,773,30,0,FWD,0
2074,40,774,30,1,FWD,90
2075,40,775,30,1,MID,90
2076,40,776,30,1,DEF,90
2077,40,777,30,0,GK,0
2078,40,778,30,0,DEF,0
2079,40,779,30,1,DEF,90
2080,40,780,30,0,MID,30
2081,41,833,33,0,GK,0
2082,41,834,33,0,DEF,0
2083,41,835,33,1,DEF,90
2084,41,836,33,0,DEF,0
2085,41,837,33,1,DEF,90
2086,41,838,33,1,MID,90
2087,41,839,33,0,FWD,30
2088,41,840,33,1,MID,90
2089,41,841,33,0,FWD,0
2090,41,842,33,1,FWD,90
2091,41,843,33,1,FWD,90
2092,41,844,33,0,FWD,0
2093,41,845,33,0,MID,0
2094,41,846,33,0,MID,0
2095,41,847,33,0,DEF,0
2096,41,848,33,1,GK,90
2097,41,849,33,1,DEF,90
2098,41,850,33,1,MID,90
2099,41,851,33,1,DEF,90
2100,41,852,33,0,FWD,0
2101,41,853,33,0,DEF,0
2102,41,854,33,0,FWD,0
2103,41,855,33,0,GK,0
2104,41,856,33,0,MID,0
2105,41,857,33,1,MID,90
2106,41,858,33,0,DEF,0
2107,41,885,35,1,GK,90
2108,41,886,35,0,DEF,0
2109,41,887,35,0,DEF,0
2110,41,888,35,0,DEF,0
2111,41,889,35,1,DEF,90
2112,41,890,35,0,DEF,0
2113,41,891,35,1,MID,90
2114,41,892,35,0,MID,0
2115,41,893,35,0,FWD,0
2116,41,894,35,0,FWD,0
2117,41,895,35,0,FWD,0
2118,41,896,35,0,GK,0
2119,41,897,35,0,FWD,0
2120,41,898,35,0,MID,0
2121,41,899,35,1,DEF,90
2122,41,900,35,1,MID,90
2123,41,901,35,0,FWD,0
2124,41,902,35,1,FWD,90
2125,41,903,35,0,MID,0
2126,41,904,35,1,MID,90
2127,41,905,35,1,FWD,90
2128,41,906,35,0,GK,0
2129,41,907,35,1,DEF,90
2130,41,908,35,1,MID,90
2131,41,909,35,0,DEF,0
2132,41,910,35,1,DEF,90
2133,42,911,36,1,GK,90
2134,42,912,36,0,MID,0
2135,42,913,36,0,DEF,0
2136,42,914,36,0,DEF,0
2137,42,915,36,0,DEF,0
2138,42,916,36,1,MID,90
2139,42,917,36,0,FWD,0
2140,42,918,36,1,MID,90
2141,42,919,36,1,FWD,90
2142,42,920,36,1,MID,90
2143,42,921,36,1,FWD,90
2144,42,922,36,0,GK,0
2145,42,923,36,0,GK,0
2146,42,924,36,0,MID,0
2147,42,925,36,1,DEF,90
2148,42,926,36,1,DEF,90
2149,42,927,36,1,DEF,90
2150,42,928,36,0,MID,0
2151,42,929,36,0,MID,0
2152,42,930,36,0,FWD,0
2153,42,931,36,1,MID,90
2154,42,932,36,0,MID,0
2155,42,933,36,0,MID,0
2156,42,934,36,0,DEF,0
2157,42,935,36,1,DEF,90
2158,42,936,36,0,FWD,0
2159,42,859,34,0,GK,0
2160,42,860,34,0,DEF,0
2161,42,861,34,1,DEF,90
2162,42,862,34,1,DEF,90
2163,42,863,34,1,MID,90
2164,42,864,34,0,MID,0
2165,42,865,34,0,FWD,0
2166,42,866,34,1,MID,90
2167,42,867,34,1,FWD,90
2168,42,868,34,0,FWD,30
2169,42,869,34,0,FWD,30
2170,42,870,34,0,FWD,0
2171,42,871,34,0,FWD,0
2172,42,872,34,0,DEF,0
2173,42,873,34,0,DEF,0
2174,42,874,34,1,GK,90
2175,42,875,34,0,MID,0
2176,42,876,34,0,FWD,30
2177,42,877,34,0,DEF,0
2178,42,878,34,1,FWD,90
2179,42,879,34,0,MID,0
2180,42,880,34,1,MID,90
2181,42,881,34,0,GK,0
2182,42,882,34,1,DEF,90
2183,42,883,34,1,DEF,90
2184,42,884,34,1,MID,90
2185,43,937,37,0,GK,0
2186,43,938,37,0,DEF,0
2187,43,939,37,1,DEF,90
2188,43,940,37,0,DEF,0
2189,43,941,37,1,MID,90
2190,43,942,37,1,DEF,90
2191,43,943,37,1,MID,90
2192,43,944,37,0,MID,0
2193,43,945,37,1,FWD,90
2194,43,946,37,0,FWD,30
2195,43,947,37,0,MID,0
2196,43,948,37,0,GK,0
2197,43,949,37,0,DEF,0
2198,43,950,37,1,MID,90
2199,43,951,37,1,MID,90
2200,43,952,37,0,FWD,0
2201,43,953,37,0,FWD,0
2202,43,954,37,0,FWD,0
2203,43,955,37,1,DEF,90
2204,43,956,37,0,MID,0
2205,43,957,37,1,FWD,90
2206,43,958,37,0,FWD,0
2207,43,959,37,1,GK,90
2208,43,960,37,0,MID,0
2209,43,961,37,1,DEF,90
2210,43,962,37,0,DEF,0
2211,43,989,39,1,GK,90
2212,43,990,39,1,DEF,90
2213,43,991,39,0,DEF,0
2214,43,992,39,1,MID,90
2215,43,993,39,0,DEF,0
2216,43,994,39,1,MID,90
2217,43,995,39,0,FWD,0
2218,43,996,39,1,DEF,90
2219,43,997,39,0,MID,0
2220,43,998,39,0,MID,0
2221,43,999,39,1,FWD,90
2222,43,1000,39,0,GK,0
2223,43,1001,39,0,GK,0
2224,43,1002,39,1,FWD,90
2225,43,1003,39,1,DEF,90
2226,43,1004,39,0,DEF,0
2227,43,1005,39,0,MID,0
2228,43,1006,39,0,MID,0
2229,43,1007,39,1,MID,90
2230,43,1008,39,0,MID,0
2231,43,1009,39,0,FWD,0
2232,43,1010,39,1,MID,90
2233,43,1011,39,0,DEF,0
2234,43,1012,39,0,MID,0
2235,43,1013,39,1,DEF,90
2236,43,1014,39,0,MID,0
2237,44,1015,40,1,GK,90
2238,44,1016,40,0,DEF,0
2239,44,1017,40,1,DEF,90
2240,44,1018,40,0,DEF,0
2241,44,1019,40,0,DEF,0
2242,44,1020,40,0,MID,0
2243,44,1021,40,1,FWD,90
2244,44,1022,40,0,MID,0
2245,44,1023,40,0,FWD,0
2246,44,1024,40,1,FWD,90
2247,44,1025,40,0,FWD,0
2248,44,1026,40,0,GK,0
2249,44,1027,40,0,FWD,0
2250,44,1028,40,0,MID,0
2251,44,1029,40,1,MID,90
2252,44,1030,40,1,DEF,90
2253,44,1031,40,1,DEF,90
2254,44,1032,40,0,MID,0
2255,44,1033,40,1,DEF,90
2256,44,1034,40,1,MID,90
2257,44,1035,40,1,MID,90
2258,44,1036,40,0,GK,0
2259,44,1037,40,0,DEF,0
2260,44,1038,40,0,FWD,0
2261,44,1039,40,1,MID,90
2262,44,1040,40,0,DEF,0
2263,44,963,38,1,GK,90
2264,44,964,38,1,DEF,90
2265,44,965,38,0,DEF,0
2266,44,966,38,0,DEF,0
2267,44,967,38,1,DEF,90
2268,44,968,38,1,MID,90
2269,44,969,38,0,FWD,30
2270,44,970,38,1,MID,90
2271,44,971,38,0,FWD,30
2272,44,972,38,0,MID,0
2273,44,973,38,0,FWD,0
2274,44,974,38,1,FWD,90
2275,44,975,38,0,DEF,0
2276,44,976,38,1,MID,90
2277,44,977,38,0,DEF,0
2278,44,978,38,0,GK,0
2279,44,979,38,0,DEF,0
2280,44,980,38,0,FWD,0
2281,44,981,38,1,MID,90
2282,44,982,38,0,FWD,0
2283,44,983,38,1,DEF,90
2284,44,984,38,0,MID,0
2285,44,985,38,0,GK,0
2286,44,986,38,0,MID,0
2287,44,987,38,1,FWD,90
2288,44,988,38,1,DEF,90
2289,45,1041,41,1,GK,90
2290,45,1042,41,0,DEF,0
2291,45,1043,41,1,DEF,90
2292,45,1044,41,1,DEF,90
2293,45,1045,41,1,DEF,90
2294,45,1046,41,1,MID,90
2295,45,1047,41,0,FWD,30
2296,45,1048,41,0,MID,30
2297,45,1049,41,1,FWD,90
2298,45,1050,41,0,MID,0
2299,45,1051,41,0,FWD,0
2300,45,1052,41,0,GK,0
2301,45,1053,41,0,DEF,0
2302,45,1054,41,0,DEF,0
2303,45,1055,41,1,MID,90
2304,45,1056,41,0,FWD,0
2305,45,1057,41,0,FWD,30
2306,45,1058,41,0,FWD,0
2307,45,1059,41,0,FWD,0
2308,45,1060,41,0,DEF,30
2309,45,1061,41,1,MID,90
2310,45,1062,41,0,GK,0
2311,45,1063,41,1,MID,90
2312,45,1064,41,0,DEF,0
2313,45,1065,41,1,DEF,90
2314,45,1066,41,1,FWD,90
2315,45,1093,43,0,GK,0
2316,45,1094,43,1,DEF,90
2317,45,1095,43,0,DEF,0
2318,45,1096,43,1,DEF,90
2319,45,1097,43,0,DEF,0
2320,45,1098,43,0,MID,0
2321,45,1099,43,1,MID,90
2322,45,1100,43,1,MID,90
2323,45,1101,43,0,MID,0
2324,45,1102,43,1,MID,90
2325,45,1103,43,0,MID,0
2326,45,1104,43,0,GK,0
2327,45,1105,43,1,DEF,90
2328,45,1106,43,1,FWD,90
2329,45,1107,43,1,DEF,90
2330,45,1108,43,0,GK,0
2331,45,1109,43,0,MID,0
2332,45,1110,43,0,DEF,0
2333,45,1111,43,0,MID,0
2334,45,1112,43,1,FWD,90
2335,45,1113,43,0,FWD,0
2336,45,1114,43,1,MID,90
2337,45,1115,43,0,MID,0
2338,45,1116,43,1,DEF,90
2339,45,1117,43,0,DEF,0
2340,45,1118,43,0,DEF,0
2341,46,1119,44,0,GK,0
2342,46,1120,44,1,DEF,90
2343,46,1121,44,1,DEF,90
2344,46,1122,44,0,DEF,0
2345,46,1123,44,0,MID,0
2346,46,1124,44,1,MID,90
2347,46,1125,44,1,FWD,90
2348,46,1126,44,0,MID,0
2349,46,1127,44,0,FWD,0
2350,46,1128,44,0,MID,0
2351,46,1129,44,1,MID,90
2352,46,1130,44,1,GK,90
2353,46,1131,44,1,DEF,90
2354,46,1132,44,0,DEF,0
2355,46,1133,44,1,MID,90
2356,46,1134,44,1,MID,90
2357,46,1135,44,0,DEF,0
2358,46,1136,44,0,DEF,0
2359,46,1137,44,0,FWD,0
2360,46,1138,44,0,MID,30
2361,46,1139,44,1,FWD,90
2362,46,1140,44,1,DEF,90
2363,46,1141,44,0,DEF,0
2364,46,1142,44,0,GK,0
2365,46,1143,44,0,FWD,0
2366,46,1144,44,0,FWD,0
2367,46,1067,42,1,GK,90
2368,46,1068,42,0,DEF,0
2369,46,1069,42,1,DEF,90
2370,46,1070,42,0,DEF,0
2371,46,1071,42,0,DEF,0
2372,46,1072,42,1,MID,90
2373,46,1073,42,0,MID,0
2374,46,1074,42,1,MID,90
2375,46,1075,42,0,FWD,0
2376,46,1076,42,0,MID,0
2377,46,1077,42,1,FWD,90
2378,46,1078,42,0,DEF,0
2379,46,1079,42,0,FWD,0
2380,46,1080,42,1,MID,90
2381,46,1081,42,0,MID,0
2382,46,1082,42,0,GK,0
2383,46,1083,42,0,FWD,0
2384,46,1084,42,1,MID,90
2385,46,1085,42,0,FWD,0
2386,46,1086,42,1,FWD,90
2387,46,1087,42,0,GK,0
2388,46,1088,42,1,DEF,90
2389,46,1089,42,0,FWD,0
2390,46,1090,42,1,DEF,90
2391,46,1091,42,0,MID,0
2392,46,1092,42,1,DEF,90
2393,47,1145,45,1,GK,90
2394,47,1146,45,1,DEF,90
2395,47,1147,45,1,DEF,90
2396,47,1148,45,1,MID,90
2397,47,1149,45,0,DEF,0
2398,47,1150,45,0,DEF,0
2399,47,1151,45,1,FWD,90
2400,47,1152,45,0,MID,0
2401,47,1153,45,1,FWD,90
2402,47,1154,45,1,MID,90
2403,47,1155,45,0,FWD,0
2404,47,1156,45,0,DEF,0
2405,47,1157,45,0,GK,0
2406,47,1158,45,0,MID,0
2407,47,1159,45,0,DEF,0
2408,47,1160,45,0,MID,0
2409,47,1161,45,1,MID,90
2410,47,1162,45,0,FWD,0
2411,47,1163,45,0,FWD,0
2412,47,1164,45,0,FWD,0
2413,47,1165,45,1,MID,90
2414,47,1166,45,0,FWD,0
2415,47,1167,45,0,GK,0
2416,47,1168,45,1,DEF,90
2417,47,1169,45,1,DEF,90
2418,47,1170,45,0,DEF,0
2419,47,1197,47,1,GK,90
2420,47,1198,47,0,DEF,0
2421,47,1199,47,1,MID,90
2422,47,1200,47,1,DEF,90
2423,47,1201,47,0,MID,30
2424,47,1202,47,0,DEF,0
2425,47,1203,47,1,FWD,90
2426,47,1204,47,1,MID,90
2427,47,1205,47,0,FWD,0
2428,47,1206,47,0,FWD,0
2429,47,1207,47,1,MID,90
2430,47,1208,47,0,GK,0
2431,47,1209,47,1,FWD,90
2432,47,1210,47,0,DEF,0
2433,47,1211,47,0,MID,0
2434,47,1212,47,0,GK,0
2435,47,1213,47,0,DEF,0
2436,47,1214,47,1,DEF,90
2437,47,1215,47,0,FWD,0
2438,47,1216,47,1,MID,90
2439,47,1217,47,1,DEF,90
2440,47,1218,47,0,FWD,0
2441,47,1219,47,1,DEF,90
2442,47,1220,47,0,FWD,0
2443,47,1221,47,0,FWD,0
2444,47,1222,47,0,DEF,0
2445,48,1223,48,0,GK,0
2446,48,1224,48,0,DEF,0
2447,48,1225,48,0,DEF,0
2448,48,1226,48,0,DEF,30
2449,48,1227,48,1,DEF,90
2450,48,1228,48,0,MID,0
2451,48,1229,48,0,MID,0
2452,48,1230,48,1,MID,90
2453,48,1231,48,1,FWD,90
2454,48,1232,48,1,MID,90
2455,48,1233,48,0,MID,0
2456,48,1234,48,0,GK,0
2457,48,1235,48,1,DEF,90
2458,48,1236,48,0,DEF,0
2459,48,1237,48,0,DEF,0
2460,48,1238,48,0,DEF,0
2461,48,1239,48,0,FWD,0
2462,48,1240,48,1,FWD,90
2463,48,1241,48,1,MID,90
2464,48,1242,48,0,MID,0
2465,48,1243,48,1,MID,90
2466,48,1244,48,1,GK,90
2467,48,1245,48,0,DEF,0
2468,48,1246,48,0,FWD,0
2469,48,1247,48,1,DEF,90
2470,48,1248,48,1,DEF,90
2471,48,1171,46,1,GK,90
2472,48,1172,46,0,DEF,30
2473,48,1173,46,0,DEF,0
2474,48,1174,46,1,DEF,90
2475,48,1175,46,0,DEF,0
2476,48,1176,46,1,DEF,90
2477,48,1177,46,0,MID,0
2478,48,1178,46,1,MID,90
2479,48,1179,46,1,FWD,90
2480,48,1180,46,0,MID,0
2481,48,1181,46,0,FWD,30
2482,48,1182,46,0,GK,0
2483,48,1183,46,0,MID,0
2484,48,1184,46,0,FWD,0
2485,48,1185,46,0,MID,0
2486,48,1186,46,0,MID,0
2487,48,1187,46,1,MID,90
2488,48,1188,46,1,DEF,90
2489,48,1189,46,1,MID,90
2490,48,1190,46,0,FWD,0
2491,48,1191,46,1,MID,90
2492,48,1192,46,1,DEF,90
2493,48,1193,46,0,GK,0
2494,48,1194,46,1,FWD,90
2495,48,1195,46,0,DEF,0
2496,48,1196,46,0,FWD,0
2497,49,79,4,1,GK,90
2498,49,80,4,0,DEF,0
2499,49,81,4,1,DEF,90
2500,49,82,4,0,DEF,0
2501,49,83,4,1,DEF,90
2502,49,84,4,1,DEF,90
2503,49,85,4,0,DEF,0
2504,49,86,4,1,MID,90
2505,49,87,4,0,FWD,0
2506,49,88,4,0,FWD,0
2507,49,89,4,0,FWD,0
2508,49,90,4,0,MID,0
2509,49,91,4,0,FWD,0
2510,49,92,4,1,DEF,90
2511,49,93,4,1,FWD,90
2512,49,94,4,0,GK,0
2513,49,95,4,1,MID,90
2514,49,96,4,1,MID,90
2515,49,97,4,0,FWD,0
2516,49,98,4,0,DEF,0
2517,49,99,4,0,DEF,0
2518,49,100,4,0,MID,0
2519,49,101,4,0,GK,0
2520,49,102,4,0,MID,0
2521,49,103,4,1,MID,90
2522,49,104,4,1,FWD,90
2523,49,1,1,1,GK,90
2524,49,2,1,1,DEF,90
2525,49,3,1,0,DEF,0
2526,49,4,1,0,DEF,0
2527,49,5,1,0,DEF,0
2528,49,6,1,1,MID,90
2529,49,7,1,0,MID,30
2530,49,8,1,0,MID,30
2531,49,9,1,0,FWD,0
2532,49,10,1,1,FWD,90
2533,49,11,1,0,FWD,0
2534,49,12,1,0,GK,0
2535,49,13,1,0,GK,0
2536,49,14,1,0,FWD,0
2537,49,15,1,1,DEF,90
2538,49,16,1,0,FWD,30
2539,49,17,1,0,MID,0
2540,49,18,1,0,MID,0
2541,49,19,1,1,MID,90
2542,49,20,1,1,DEF,90
2543,49,21,1,0,FWD,0
2544,49,22,1,1,FWD,90
2545,49,23,1,1,DEF,90
2546,49,24,1,1,MID,90
2547,49,25,1,0,FWD,30
2548,49,26,1,1,MID,90
2549,50,27,2,1,GK,90
2550,50,28,2,0,DEF,0
2551,50,29,2,1,DEF,90
